#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_georgian_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_georgian_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_georgian_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_georgian_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_georgian_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_georgian_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_georgian_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_georgian_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_georgian_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_georgian_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_georgian_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_georgian_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_georgian_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_georgian_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_georgian_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_georgian_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_georgian_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_georgian_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_georgian_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_georgian_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_georgian_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_georgian_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_georgian_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_georgian_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_german_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_german_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_german_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_german_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_german_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_german_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_german_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_german_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_german_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_german_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_german_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_german_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_german_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_german_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_german_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_german_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_german_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_german_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_german_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_german_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_german_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_german_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_german_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_german_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_german_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_german_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_german_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_german_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_german_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_german_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_german_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_german_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_german_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_german_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_german_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_german_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_german_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_german_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_german_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_german_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_greek_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_greek_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_greek_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_greek_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_greek_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_greek_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_greek_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_greek_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_greek_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_greek_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_greek_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_greek_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_greek_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_greek_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_greek_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_greek_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_greek_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_greek_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_greek_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_greek_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_greek_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_greek_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_greek_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_greek_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_greek_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_greek_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_greek_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_greek_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_greek_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_greek_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_greek_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_greek_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_greek_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_greek_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_greek_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_greek_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_greek_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_greek_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_greek_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_greek_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_hungarian_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_hungarian_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_hungarian_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_hungarian_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_hungarian_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_hungarian_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_hungarian_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_hungarian_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_hungarian_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_hungarian_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_hungarian_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_hungarian_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_hungarian_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_hungarian_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_hungarian_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_hungarian_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_hungarian_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_hungarian_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_hungarian_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_hungarian_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_hungarian_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_hungarian_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_hungarian_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_hungarian_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_hungarian_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_hungarian_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_hungarian_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_hungarian_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_hungarian_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_hungarian_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_hungarian_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_hungarian_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_hungarian_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_hungarian_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_hungarian_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_hungarian_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_hungarian_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_hungarian_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_hungarian_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_hungarian_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_iberian_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_iberian_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_iberian_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_iberian_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_iberian_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_iberian_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_iberian_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_iberian_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_iberian_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_iberian_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_iberian_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_iberian_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_iberian_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_iberian_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_iberian_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_iberian_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_iberian_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_iberian_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_iberian_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_iberian_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_iberian_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_iberian_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_iberian_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_iberian_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_iberian_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_iberian_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_iberian_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_iberian_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_iberian_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_iberian_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_iberian_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_iberian_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_iberian_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_iberian_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_iberian_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_iberian_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_iberian_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
